"Server IP","DB User Name","App User Name","Total access"
"10.38.11.73","","	30NSILVA::PU=SAPSR3","189"
"10.38.11.73","","30RGONZALGO::PU=SAPSR3","188"
"10.38.11.73","","30MOTAROLAR","188"
"10.38.11.73","?","40MCARRASCOC::PU=SAPSR3","188"
"10.38.11.73","","30RAGUILERAB::PU=SAPSR3","188"
"10.38.11.73","","30NIBARRAP::PU=SAPSR3","188"
"10.38.11.73","","20JALVAREZB::PU=SAPSR3","188"
"10.38.11.73","","30DVALDEBENP","187"
"10.38.11.73","","40DFLORESN","187"
"10.38.11.73","","40ANUNEZN::PU=SAPSR3","187"
"10.38.11.73","","30JJIMENEZS::PU=SAPSR3","186"
"10.38.11.73","","40ADAZA::PU=SAPSR3","186"
"10.38.11.73","","40CSERRANOD::PU=SAPSR3","186"
"10.38.11.73","","30CGUAJARDOL::PU=SAPSR3","186"
"10.38.11.73","","30FCORNEJO::PU=SAPSR3","186"
"10.38.11.73","","	30IROJAS::PU=SAPSR3","186"
"10.38.11.73","","40NRIVERAA::PU=SAPSR3","186"
"10.38.11.73","?","10PVIDELAR::PU=SAPSR3","186"
"10.38.11.73","","	10RPEREZ::PU=SAPSR3","185"
"10.38.11.73","","30KCARDENASS","185"
"10.38.11.73","","40DVEGAA::PU=SAPSR3","184"
"10.38.11.73","","30LPEREZF::PU=SAPSR3","184"
"10.38.11.73","?","40ACARRASCOC::PU=SAPSR3","184"
"10.38.11.73","","30AHUEICHAQ::PU=SAPSR3","184"
"10.38.11.73","","30ACANUMANC","184"
"10.38.11.73","","20CZELAYAM::PU=SAPSR3","184"
"10.38.11.73","","30EALMENDARA::PU=SAPSR3","183"
"10.38.11.73","","   30ECAMPOS::PU=SAPSR3","183"
"10.38.11.73","","30CLAGOSG::PU=SAPSR3","183"
"10.38.11.73","","   30CTURRYS::PU=SAPSR3","183"
"10.38.11.73","","30HHERNANDER","183"
"10.38.11.73","","30NSILVAA::PU=SAPSR3","182"
"10.38.11.73","","30VPEREZM::PU=SAPSR3","182"
"10.38.11.73","","   40NTORRES::PU=SAPSR3","182"
"10.38.11.73","?","30OORTEGAC::PU=SAPSR3","182"
"10.38.11.73","","	30SMONGE::PU=SAPSR3","182"
"10.38.11.73","","40ADAMIGOG","182"
"10.38.11.73","","   40AABARCA::PU=SAPSR3","182"
"10.38.11.73","","30PALFAROZ::PU=SAPSR3","182"
"10.38.11.73","","	30PLAGOS::PU=SAPSR3","181"
"10.38.11.73","","40JQUIJADAG","181"
"10.38.11.73","","40FTAPIAT","181"
"10.38.11.73","","30MSANCHEZV::PU=SAPSR3","181"
"10.38.11.73","","30HSALFATES::PU=SAPSR3","181"
"10.38.11.73","","   30JZUNIGA::PU=SAPSR3","181"
"10.38.11.73","","	20PSILVA::PU=SAPSR3","181"
"10.38.11.73","","30LESPEJOA","181"
"10.38.11.73","","30LYANCASS::PU=SAPSR3","180"
"10.38.11.73","?","30CBOUCHARDB::PU=SAPSR3","180"
"10.38.11.73","","30DACEVEDO::PU=SAPSR3","180"
"10.38.11.73","?","30CGUTIERREM::PU=SAPSR3","179"
"10.38.11.73","","30DVARASM::PU=SAPSR3","179"
"10.38.11.73","","40PVEGAL","179"
"10.38.11.73","","30EPONCEC::PU=SAPSR3","179"
"10.38.11.73","","   30GTORRES::PU=SAPSR3","179"
"10.38.11.73","","40JFACCIOR::PU=SAPSR3","179"
"10.38.11.73","","30LCARRENO::PU=SAPSR3","179"
"10.38.11.73","?","40RARMIJOZ::PU=SAPSR3","178"
"10.38.11.73","?","30FZUNIGAD::PU=SAPSR3","178"
"10.38.11.73","","TMSADM::PU=SAPSR3","178"
"10.38.11.73","","40YFERNANDEH","178"
"10.38.11.73","","30FOLIVEROF","178"
"10.38.11.73","","   30MCORDER::PU=SAPSR3","178"
"10.38.11.73","","40JGONZALEZL::PU=SAPSR3","178"
"10.38.11.73","","30CFIGUEROA::PU=SAPSR3","178"
"10.38.11.73","","40HGALLARDOG::PU=SAPSR3","178"
"10.38.11.73","","	40LPONCE::PU=SAPSR3","178"
"10.38.11.73","","40CDINAMARCA","178"
"10.38.11.73","","30GARCEF","178"
"10.38.11.73","","30JZURITAC::PU=SAPSR3","177"
"10.38.11.73","","30JHERNAEZ::PU=SAPSR3","177"
"10.38.11.73","","30RCASANOVA::PU=SAPSR3","177"
"10.38.11.73","","30RAREVALOV","177"
"10.38.11.73","","30KBUGUENO::PU=SAPSR3","177"
"10.38.11.73","","30MMIRANDAC","177"
"10.38.11.73","","40RHERRERAF::PU=SAPSR3","177"
"10.38.11.73","","40JGOMEZC","176"
"10.38.11.73","","40TOLEA::PU=SAPSR3","176"
"10.38.11.73","","30JMONSALVEC::PU=SAPSR3","176"
"10.38.11.73","","30JOJEDAS","176"
"10.38.11.73","","40PLAGUNASR::PU=SAPSR3","175"
"10.38.11.73","","30PTORRESRO::PU=SAPSR3","175"
"10.38.11.73","","20FVASCONCEP::PU=SAPSR3","175"
"10.38.11.73","?","30MMANRIQUED::PU=SAPSR3","175"
"10.38.11.73","","30PCASTROE::PU=SAPSR3","175"
"10.38.11.73","","30JURZUAFUE::PU=SAPSR3","175"
"10.38.11.73","","30CARELLANOM","175"
"10.38.11.73","","40GGONZALEZV","175"
"10.38.11.73","","30ACERDAP","174"
"10.38.11.73","","40GMARQUEZZ::PU=SAPSR3","174"
"10.38.11.73","","30TURBINAR::PU=SAPSR3","174"
"10.38.11.73","","40AMATAMALA::PU=SAPSR3","173"
"10.38.11.73","","30FMORALESV::PU=SAPSR3","173"
"10.38.11.73","","30VDIAZMIR","172"
"10.38.11.73","","40MRAMIREZV","172"
"10.38.11.73","","40MPIZARROO","172"
"10.38.11.73","","40LMUNOZM::PU=SAPSR3","172"
"10.38.11.73","","40JMUNOZO","171"
"10.38.11.73","?","30DASTUDILLC::PU=SAPSR3","171"
"10.38.11.73","?","40LSALGADOR::PU=SAPSR3","171"
"10.38.11.73","","   30JFARIAS::PU=SAPSR3","170"
"10.38.11.73","","30CMESIAST","170"
"10.38.11.73","","30MLEAL::PU=SAPSR3","170"
"10.38.11.73","","30SZAMBRANOA","170"
"10.38.11.73","","30VMUNOZVEL::PU=SAPSR3","169"
"10.38.11.73","","30CHERMOSILL","169"
"10.38.11.73","","40GQUEZADA","169"
"10.38.11.73","","30ASALAMANC::PU=SAPSR3","169"
"10.38.11.73","?","20COJEDAB::PU=SAPSR3","169"
"10.38.11.73","","40HADAROC","169"
"10.38.11.73","","30MSANCHEZVI","168"
"10.38.11.73","","30SROJASA","168"
"10.38.11.73","","   30GCORTES::PU=SAPSR3","167"
"10.38.11.73","","40YMARTINEZ::PU=SAPSR3","167"
"10.38.11.73","","30ABRIONES::PU=SAPSR3","167"
"10.38.11.73","","40AMANRIQU::PU=SAPSR3","167"
"10.38.11.73","","30PMIRANDA::PU=SAPSR3","167"
"10.38.11.73","","   30CSILVAV::PU=SAPSR3","167"
"10.38.11.73","","30MPALMARIQ","166"
"10.38.11.73","","40RMARAMBIOG::PU=SAPSR3","166"
"10.38.11.73","","30PVASQUEZG","166"
"10.38.11.73","","   30GDONOST::PU=SAPSR3","166"
"10.38.11.73","","30FCRUCESD::PU=SAPSR3","166"
"10.38.11.73","","   30SMEDINA::PU=SAPSR3","165"
"10.38.11.73","","40RLIZAMAR::PU=SAPSR3","165"
"10.38.11.73","","40AVALENZUEL","165"
"10.38.11.73","","40DOGALDEA::PU=SAPSR3","165"
"10.38.11.73","","	30MSILVA::PU=SAPSR3","165"
"10.38.11.73","","	30EPEREZ::PU=SAPSR3","165"
"10.38.11.73","","30NHORTAV::PU=SAPSR3","165"
"10.38.11.73","","40ISANHUEZ::PU=SAPSR3","165"
"10.38.11.73","","   30ECORTES::PU=SAPSR3","164"
"10.38.11.73","","30RMAUREIRA::PU=SAPSR3","164"
"10.38.11.73","","30DRAMIREZVE::PU=SAPSR3","164"
"10.38.11.73","","30CVIVANCOR","164"
"10.38.11.73","","30GCALDERON::PU=SAPSR3","164"
"10.38.11.73","","30VZUNIGAS::PU=SAPSR3","164"
"10.38.11.73","?","30ECORDEROI::PU=SAPSR3","164"
"10.38.11.73","","30SMANDIOLAG","163"
"10.38.11.73","","40JCARCAMO::PU=SAPSR3","163"
"10.38.11.73","","30VDIAZPINO::PU=SAPSR3","163"
"10.38.11.73","","30BLATORRE::PU=SAPSR3","163"
"10.38.11.73","","30ALEAL::PU=SAPSR3","163"
"10.38.11.73","","40BPINILLAS","163"
"10.38.11.73","","	30MROZAS::PU=SAPSR3","163"
"10.38.11.73","","30FTOLOZAR::PU=SAPSR3","162"
"10.38.11.73","","30FGUZMANG","162"
"10.38.11.73","","30VVERAB","162"
"10.38.11.73","","   30FMENDEZ::PU=SAPSR3","162"
"10.38.11.73","","40NCARRASCO::PU=SAPSR3","162"
"10.38.11.73","","30LMEDINAD","162"
"10.38.11.73","","30MMARTINEZ::PU=SAPSR3","162"
"10.38.11.73","?","30JNILOR::PU=SAPSR3","161"
"10.38.11.73","","30DSEPULVEDA::PU=SAPSR3","161"
"10.38.11.73","","30KAVENDANOS","161"
"10.38.11.73","?","40GCUADRAC::PU=SAPSR3","161"
"10.38.11.73","","30VARANEDAG","161"
"10.38.11.73","","30JDAVISR::PU=SAPSR3","161"
"10.38.11.73","","	30PCELIS::PU=SAPSR3","161"
"10.38.11.73","","40YNAVARRET::PU=SAPSR3","161"
"10.38.11.73","","30MROSASE::PU=SAPSR3","160"
"10.38.11.73","","30JBECERRA::PU=SAPSR3","160"
"10.38.11.73","","30CVIVANCO::PU=SAPSR3","160"
"10.38.11.73","","40IRAMIREZM","160"
"10.38.11.73","","30CSILVAVI","160"
"10.38.11.73","","40ALINARESC","160"
"10.38.11.73","","40MCARRASCOC","160"
"10.38.11.73","","	40YYANEZ::PU=SAPSR3","160"
"10.38.11.73","","30EZARATEG::PU=SAPSR3","160"
"10.38.11.73","?","30PMILLARS::PU=SAPSR3","160"
"10.38.11.73","","30DACEVEDOA","159"
"10.38.11.73","","30YREYESC","158"
"10.38.11.73","","   30PCUTBIL::PU=SAPSR3","158"
"10.38.11.73","","30ERODRIGUE::PU=SAPSR3","158"
"10.38.11.73","?","30CARAVENAC::PU=SAPSR3","158"
"10.38.11.73","","	40GVANIN::PU=SAPSR3","158"
"10.38.11.73","","40EORMENOG::PU=SAPSR3","157"
"10.38.11.73","","10JJOFRED::PU=SAPSR3","157"
"10.38.11.73","","30PHENRIQUEH","156"
"10.38.11.73","","   40VDONOSO::PU=SAPSR3","156"
"10.38.11.73","","   30SCUEVAS::PU=SAPSR3","156"
"10.38.11.73","","40DPEREIRA::PU=SAPSR3","156"
"10.38.11.73","","10MMUELASG","156"
"10.38.11.73","","	40IVIANO::PU=SAPSR3","155"
"10.38.11.73","","30JARIASO","155"
"10.38.11.73","","40FARAVENAC::PU=SAPSR3","154"
"10.38.11.73","","30JVELASQUS","154"
"10.38.11.73","","   40AFLORES::PU=SAPSR3","154"
"10.38.11.73","","30OESCAMILLN","154"
"10.38.11.73","","40DESCOBARB","154"
"10.38.11.73","","30VRUIZI::PU=SAPSR3","154"
"10.38.11.73","","40NCAMUSS","154"
"10.38.11.73","","	30JMUNOZ::PU=SAPSR3","154"
"10.38.11.73","","30CALVARALI::PU=SAPSR3","154"
"10.38.11.73","","30TDIAZR","153"
"10.38.11.73","","30CVELASQUET::PU=SAPSR3","153"
"10.38.11.73","","40KRAMOSB::PU=SAPSR3","153"
"10.38.11.73","","40EFIGUEROAS","153"
"10.38.11.73","","40LFUENTEALL::PU=SAPSR3","153"
"10.38.11.73","","30RCONTALBAG::PU=SAPSR3","152"
"10.38.11.73","","40JYANEZZ","152"
"10.38.11.73","","   30DMOLINA::PU=SAPSR3","151"
"10.38.11.73","","30CBRAVOC::PU=SAPSR3","151"
"10.38.11.73","","30DDUHAUM","151"
"10.38.11.73","","   30JNUNEZS::PU=SAPSR3","150"
"10.38.11.73","","30VALARCON::PU=SAPSR3","150"
"10.38.11.73","","40SNEUBERM","150"
"10.38.11.73","?","10DJAIMEJ::PU=SAPSR3","150"
"10.38.11.73","","40ESOTO::PU=SAPSR3","150"
"10.38.11.73","","30CSILVAH::PU=SAPSR3","149"
"10.38.11.73","?","30CRUZA::PU=SAPSR3","149"
"10.38.11.73","","30DASTUDILL::PU=SAPSR3","148"
"10.38.11.73","?","30JVILLASECF::PU=SAPSR3","148"
"10.38.11.73","","40CCATALANR::PU=SAPSR3","148"
"10.38.11.73","","   30EARENAS::PU=SAPSR3","148"
"10.38.11.73","","40AABARCAF","148"
"10.38.11.73","?","30MSOTOMAYOF::PU=SAPSR3","148"
"10.38.11.73","","40JFICA::PU=SAPSR3","148"
"10.38.11.73","?","20GNICOLINIP::PU=SAPSR3","148"
"10.38.11.73","","30CSOTOV::PU=SAPSR3","148"
"10.38.11.73","","30RWITTENBEP","148"
"10.38.11.73","","40MBABONEIT","148"
"10.38.11.73","","30MCASANOVA::PU=SAPSR3","147"
"10.38.11.73","SYSTEM","","147"
"10.38.11.73","","30CRIQUELMER::PU=SAPSR3","147"
"10.38.11.73","","10AHEVIAW::PU=SAPSR3","147"
"10.38.11.73","","30GTOLEDOT","147"
"10.38.11.73","","30AAHUMADA::PU=SAPSR3","146"
"10.38.11.73","","   30SPARADA::PU=SAPSR3","146"
"10.38.11.73","","   30CMESIAS::PU=SAPSR3","146"
"10.38.11.73","","30CGUTIERREM","146"
"10.38.11.73","","40JLILLOL","145"
"10.38.11.73","","	30ACERDA::PU=SAPSR3","145"
"10.38.11.73","","40AGALLEGOSG","145"
"10.38.11.73","","20EESPINOSAG::PU=SAPSR3","145"
"10.38.11.73","","30DSUAREZD::PU=SAPSR3","145"
"10.38.11.73","","30PMILLARS","145"
"10.38.11.73","","30PMONDACAM::PU=SAPSR3","145"
"10.38.11.73","","40FRAMIREZP::PU=SAPSR3","144"
"10.38.11.73","","40VARAYAR::PU=SAPSR3","144"
"10.38.11.73","","30PGUZMANA","144"
"10.38.11.73","","40BVENEGAS::PU=SAPSR3","144"
"10.38.11.73","","	40GRUBIO::PU=SAPSR3","144"
"10.38.11.73","","   40MIBANEZ::PU=SAPSR3","144"
"10.38.11.73","","   40AGARCIA::PU=SAPSR3","144"
"10.38.11.73","","40IPOBLETEH::PU=SAPSR3","144"
"10.38.11.73","","30MESTAYH::PU=SAPSR3","144"
"10.38.11.73","","40IARANDAA","143"
"10.38.11.73","","20MCEPEDAS","143"
"10.38.11.73","","   30JPEROZO::PU=SAPSR3","143"
"10.38.11.73","","30RPARRAGUE::PU=SAPSR3","143"
"10.38.11.73","","40SGREZ::PU=SAPSR3","143"
"10.38.11.73","","30MCALABRAN::PU=SAPSR3","143"
"10.38.11.73","","30VLEIVAA::PU=SAPSR3","143"
"10.38.11.73","","20JSANDOVALG::PU=SAPSR3","142"
"10.38.11.73","","40GVANINF","142"
"10.38.11.73","","30VVILLARRO::PU=SAPSR3","142"
"10.38.11.73","","20JFERNANDER::PU=SAPSR3","142"
"10.38.11.73","","30GCALDERONA","142"
"10.38.11.73","","30ECORTESL","142"
"10.38.11.73","","	30LCERDA::PU=SAPSR3","142"
"10.38.11.73","","30DGALARCEL::PU=SAPSR3","142"
"10.38.11.73","","30MMUNOZO","142"
"10.38.11.73","","30PGONZALMA::PU=SAPSR3","141"
"10.38.11.73","SYS",":PU=SYS","141"
"10.38.11.73","","30JMALDONO::PU=SAPSR3","141"
"10.38.11.73","","40SGERLACHM","141"
"10.38.11.73","","40JBELTRANC","141"
"10.38.11.73","","40JESPINOZAH","141"
"10.38.11.73","","40LOLIVARESO::PU=SAPSR3","141"
"10.38.11.73","","40JQUIJADA::PU=SAPSR3","140"
"10.38.11.73","","40AGALLEGOS::PU=SAPSR3","140"
"10.38.11.73","?","30CJARAA::PU=SAPSR3","140"
"10.38.11.73","","30FMORALESZ","140"
"10.38.11.73","","   30GGUINEZ::PU=SAPSR3","139"
"10.38.11.73","","40STOBARMAR::PU=SAPSR3","139"
"10.38.11.73","","30LPERALTA::PU=SAPSR3","139"
"10.38.11.73","","30CGARRIDOL::PU=SAPSR3","139"
"10.38.11.73","?","30DPARDOM::PU=SAPSR3","139"
"10.38.11.73","","40DCACERES::PU=SAPSR3","139"
"10.38.11.73","","20LPACHECOM::PU=SAPSR3","139"
"10.38.11.73","","20GFUENTESN::PU=SAPSR3","139"
"10.38.11.73","?","30NROJASA::PU=SAPSR3","138"
"10.38.11.73","","40MREBOLLEDO","138"
"10.38.11.73","?","30LCERDAN::PU=SAPSR3","138"
"10.38.11.73","","30GSANCHEZU","138"
"10.38.11.73","?","30PTORRESR::PU=SAPSR3","137"
"10.38.11.73","","40JLEON::PU=SAPSR3","137"
"10.38.11.73","","30KGUERRAT::PU=SAPSR3","137"
"10.38.11.73","?","30KAVENDANOS::PU=SAPSR3","137"
"10.38.11.73","?","30JMUNOZZ::PU=SAPSR3","137"
"10.38.11.73","","30JSOTOLE::PU=SAPSR3","137"
"10.38.11.73","","30DPEDREROT::PU=SAPSR3","137"
"10.38.11.73","","	40SREYES::PU=SAPSR3","137"
"10.38.11.73","","	30LMAGGI::PU=SAPSR3","137"
"10.38.11.73","","30JALMAZABC","136"
"10.38.11.73","","40AMANRIQUV","136"
"10.38.11.73","","40RMORALESM::PU=SAPSR3","136"
"10.38.11.73","","40FRIQUELMER","136"
"10.38.11.73","","30MSEPULVEDA","135"
"10.38.11.73","","30MORTIZBAR","135"
"10.38.11.73","?","30CFERNANDEB::PU=SAPSR3","135"
"10.38.11.73","","30SOLGUINA","135"
"10.38.11.73","?","30MGAVILANB::PU=SAPSR3","135"
"10.38.11.73","","   30SACOSTA::PU=SAPSR3","135"
"10.38.11.73","","30PYANEZN::PU=SAPSR3","135"
"10.38.11.73","","30CGATICAV","134"
"10.38.11.73","?","30PGUZMANC::PU=SAPSR3","134"
"10.38.11.73","","40AFIERROZ","134"
"10.38.11.73","","30MLORCAM","134"
"10.38.11.73","?","30JCARDENASM::PU=SAPSR3","134"
"10.38.11.73","","30EHUAIQUIMG","134"
"10.38.11.73","","40AVALENZUE::PU=SAPSR3","134"
"10.38.11.73","?","30HARAYAG::PU=SAPSR3","134"
"10.38.11.73","","   40MARENAS::PU=SAPSR3","133"
"10.38.11.73","","	40JPEREZ::PU=SAPSR3","133"
"10.38.11.73","","   40RCORTEZ::PU=SAPSR3","133"
"10.38.11.73","","30JARAYAQ","133"
"10.38.11.73","","30JALVAREZV::PU=SAPSR3","133"
"10.38.11.73","?","30PVASQUEZG::PU=SAPSR3","133"
"10.38.11.73","","30CLARAS","132"
"10.38.11.73","","40LUBEDAR","132"
"10.38.11.73","","30CAGUILEESP","132"
"10.38.11.73","","30VMELENDEZC::PU=SAPSR3","131"
"10.38.11.73","","20LVARELAP","131"
"10.38.11.73","","30DPARDOM","131"
"10.38.11.73","?","30FVILLARROB::PU=SAPSR3","131"
"10.38.11.73","","30MORELLANOR","131"
"10.38.11.73","","30CARELLANO::PU=SAPSR3","131"
"10.38.11.73","","30MSALDIASC::PU=SAPSR3","131"
"10.38.11.73","","30JMARISCAL::PU=SAPSR3","130"
"10.38.11.73","?","40PREYESH::PU=SAPSR3","130"
"10.38.11.73","","30MBERRIOS::PU=SAPSR3","130"
"10.38.11.73","","30AHUEICHAQF","130"
"10.38.11.73","","20EKRACHTR::PU=SAPSR3","129"
"10.38.11.73","","30CSAEZ::PU=SAPSR3","129"
"10.38.11.73","","40AMOLINAF::PU=SAPSR3","129"
"10.38.11.73","","30MPARRAO","129"
"10.38.11.73","","30VARRIAGADR::PU=SAPSR3","128"
"10.38.11.73","","30GSANCHEZ::PU=SAPSR3","128"
"10.38.11.73","","40RVELIZP","128"
"10.38.11.73","","30JMANSILLAS::PU=SAPSR3","128"
"10.38.11.73","","40RARMIJOZ","127"
"10.38.11.73","","40KESPINOZAN","127"
"10.38.11.73","","30LCID::PU=SAPSR3","127"
"10.38.11.73","","40PINTRIGAO::PU=SAPSR3","127"
"10.38.11.73","","10CABUAUADA","126"
"10.38.11.73","","30EHUAIQUIM::PU=SAPSR3","126"
"10.38.11.73","","30DSAEZP::PU=SAPSR3","126"
"10.38.11.73","","30MPOBLETEE::PU=SAPSR3","126"
"10.38.11.73","","10FGUZMANM::PU=SAPSR3","126"
"10.38.11.73","","30JAMARILESM","126"
"10.38.11.73","","40BCHAMORRO::PU=SAPSR3","126"
"10.38.11.73","?","30JJESUSR::PU=SAPSR3","126"
"10.38.11.73","","10CVERAM::PU=SAPSR3","126"
"10.38.11.73","","30MFIGUEROAA","125"
"10.38.11.73","","TRANSPR::PU=SAPSR3","125"
"10.38.11.73","","30SCABRERA::PU=SAPSR3","125"
"10.38.11.73","?","30MPALMARIQ::PU=SAPSR3","125"
"10.38.11.73","","30VAGUILARC::PU=SAPSR3","125"
"10.38.11.73","","30FNUNEZN","125"
"10.38.11.73","","30AARMIJORE","124"
"10.38.11.73","?","40GZAMORANOV::PU=SAPSR3","124"
"10.38.11.73","","30RMAUREIRAB","124"
"10.38.11.73","","40IGONZALEZ::PU=SAPSR3","124"
"10.38.11.73","","30FSOZAO","124"
"10.38.11.73","","40NHERMOSILZ::PU=SAPSR3","124"
"10.38.11.73","","30ALEALT","124"
"10.38.11.73","","30CBRIONES::PU=SAPSR3","124"
"10.38.11.73","","10RSEPULVED::PU=SAPSR3","123"
"10.38.11.73","","10PSCHIAPPAC","123"
"10.38.11.73","","30ORUIZ::PU=SAPSR3","123"
"10.38.11.73","","30PGONZALMAT","123"
"10.38.11.73","","30ARODRIGUEO","123"
"10.38.11.73","","30JCERDAH","123"
"10.38.11.73","","30AGALDAMES::PU=SAPSR3","123"
"10.38.11.73","","	40VPONCE::PU=SAPSR3","123"
"10.38.11.73","?","40CCARRASCOF::PU=SAPSR3","122"
"10.38.11.73","","30PBARRETO::PU=SAPSR3","122"
"10.38.11.73","","30SMANDIOLA::PU=SAPSR3","122"
"10.38.11.73","","40JCONTRER::PU=SAPSR3","122"
"10.38.11.73","?","30RCASANOVAV::PU=SAPSR3","122"
"10.38.11.73","","30ADELCAMPOC","121"
"10.38.11.73","","20EGARRIDOV::PU=SAPSR3","121"
"10.38.11.73","","30ABRIONESP","121"
"10.38.11.73","?","30MPALMAT::PU=SAPSR3","121"
"10.38.11.73","","40ESANMARTIS","121"
"10.38.11.73","","	40NCAMUS::PU=SAPSR3","121"
"10.38.11.73","","30NLARA::PU=SAPSR3","121"
"10.38.11.73","","30JAMARILES::PU=SAPSR3","121"
"10.38.11.73","","40DPEREIRAS","121"
"10.38.11.73","","40GVALENZUE::PU=SAPSR3","121"
"10.38.11.73","","30JCARDENASM","121"
"10.38.11.73","","30JMONTOYAL","121"
"10.38.11.73","","30MARRIAGADM::PU=SAPSR3","121"
"10.38.11.73","","30JVIVEROS::PU=SAPSR3","120"
"10.38.11.73","","40YGONZALEZ::PU=SAPSR3","120"
"10.38.11.73","","30CTURRYSR","120"
"10.38.11.73","","   30AGUZMAN::PU=SAPSR3","120"
"10.38.11.73","","	30AORTIZ::PU=SAPSR3","120"
"10.38.11.73","","30JINOSTROZ::PU=SAPSR3","120"
"10.38.11.73","?","30FARAOSL::PU=SAPSR3","120"
"10.38.11.73","?","40AFIERROZ::PU=SAPSR3","120"
"10.38.11.73","","20AFIGUEROAS::PU=SAPSR3","119"
"10.38.11.73","","30GBELLOT::PU=SAPSR3","119"
"10.38.11.73","","30CSILVAA","119"
"10.38.11.73","?","30MPARRAO::PU=SAPSR3","118"
"10.38.11.73","","40LDURAND::PU=SAPSR3","118"
"10.38.11.73","","40EFIGUEROA::PU=SAPSR3","118"
"10.38.11.73","","30ACID::PU=SAPSR3","118"
"10.38.11.73","","	30APEREZ::PU=SAPSR3","118"
"10.38.11.73","","30FFUENTES::PU=SAPSR3","118"
"10.38.11.73","","30CABARCAGO::PU=SAPSR3","118"
"10.38.11.73","","30AFERRETTIG::PU=SAPSR3","118"
"10.38.11.73","","30SACOSTAR","117"
"10.38.11.73","","	40JLERMA::PU=SAPSR3","117"
"10.38.11.73","?","30CMUNOZJ::PU=SAPSR3","117"
"10.38.11.73","","30OPARDOS","117"
"10.38.11.73","","30MCORDERO","117"
"10.38.11.73","","	30VORTIZ::PU=SAPSR3","117"
"10.38.11.73","?","30JHERNAEZR::PU=SAPSR3","116"
"10.38.11.73","","	20DHALAT::PU=SAPSR3","116"
"10.38.11.73","","30MBUTTOM::PU=SAPSR3","116"
"10.38.11.73","?","40JFACCIOR::PU=SAPSR3","116"
"10.38.11.73","","40YGONZALEZV","116"
"10.38.11.73","","40PFIGUEROAM::PU=SAPSR3","116"
"10.38.11.73","?","30CALLENDESR::PU=SAPSR3","116"
"10.38.11.73","","30CCACERES::PU=SAPSR3","116"
"10.38.11.73","","30FTOVART::PU=SAPSR3","116"
"10.38.11.73","","30EHERMOSILT","115"
"10.38.11.73","","30JCONTRERAC","115"
"10.38.11.73","?","30LSILVAL::PU=SAPSR3","115"
"10.38.11.73","","	30MGALAZ::PU=SAPSR3","115"
"10.38.11.73","","40ERIVASC","115"
"10.38.11.73","","30EFONSECABA","115"
"10.38.11.73","","40MVALDIVII","115"
"10.38.11.73","","40MESPINOZAV::PU=SAPSR3","115"
"10.38.11.73","","30JZUNIGAV","115"
"10.38.11.73","","30NHERNANDET","115"
"10.38.11.73","","30ABACHURB::PU=SAPSR3","114"
"10.38.11.73","","30VARMIJOA::PU=SAPSR3","114"
"10.38.11.73","","30MMORENOM::PU=SAPSR3","114"
"10.38.11.73","","40JVASQUEZ::PU=SAPSR3","114"
"10.38.11.73","","   30PFIERRO::PU=SAPSR3","114"
"10.38.11.73","","40MDIAZ::PU=SAPSR3","114"
"10.38.11.73","","30LCARRENOC","114"
"10.38.11.73","","30CLINARESO::PU=SAPSR3","113"
"10.38.11.73","","30IPIZARROP::PU=SAPSR3","113"
"10.38.11.73","","30FNAVARROC","113"
"10.38.11.73","?","30NSILVAB::PU=SAPSR3","113"
"10.38.11.73","?","40CARAYAJ::PU=SAPSR3","113"
"10.38.11.73","","30CAGUILEES::PU=SAPSR3","113"
"10.38.11.73","","   30VFLORES::PU=SAPSR3","113"
"10.38.11.73","","30MCARCAMOV","113"
"10.38.11.73","","30CRIOSECO::PU=SAPSR3","113"
"10.38.11.73","?","40DHEREDIAD::PU=SAPSR3","113"
"10.38.11.73","?","30LLIPORACIZ::PU=SAPSR3","112"
"10.38.11.73","","30LSILVAL","112"
"10.38.11.73","","40MPARRAS","112"
"10.38.11.73","","30JMUNOZZ","112"
"10.38.11.73","?","30SRANILAOG::PU=SAPSR3","112"
"10.38.11.73","","   30KESNIDA::PU=SAPSR3","112"
"10.38.11.73","","10PMEJIASR::PU=SAPSR3","111"
"10.38.11.73","","30NVILLASENC::PU=SAPSR3","111"
"10.38.11.73","","30RCALLEC","111"
"10.38.11.73","","30GURRIOLA::PU=SAPSR3","111"
"10.38.11.73","","30CBADILLA::PU=SAPSR3","111"
"10.38.11.73","","20CPEREIRAR::PU=SAPSR3","111"
"10.38.11.73","","30PHENRIQUE::PU=SAPSR3","111"
"10.38.11.73","?","30NBRAVOP::PU=SAPSR3","111"
"10.38.11.73","","30LNAVARRO::PU=SAPSR3","111"
"10.38.11.73","","30DBARRERAB","111"
"10.38.11.73","","40IRETAMALL::PU=SAPSR3","111"
"10.38.11.73","","	40CCARIS::PU=SAPSR3","110"
"10.38.11.73","?","40IPOBLETEH::PU=SAPSR3","110"
"10.38.11.73","","40EMARTINEZ::PU=SAPSR3","110"
"10.38.11.73","","	40FTAPIA::PU=SAPSR3","110"
"10.38.11.73","","40MGODOYT","110"
"10.38.11.73","","40BPINTOO::PU=SAPSR3","110"
"10.38.11.73","","30CCASANGAS","110"
"10.38.11.73","","40SGREZP","110"
"10.38.11.73","","40YSILVAJ","110"
